DirectoryNames,Contexts,ContextSizes,QueryNames,QueryTimes
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,354383
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,320877
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,390003
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,363137
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,1894168
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,324499
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,330536
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,318763
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,357099
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,316953
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,343818
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,339290
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,520708
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,386682
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,316651
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,476032
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,367363
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,301255
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,348346
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,307293
leisample1000,http://lei.info/gleio/,21668,Find all LEs whose legal name has (ever) changed,428339
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,457015
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,414754
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,415056
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,366458
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,342611
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,374910
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,367061
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,359816
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,390304
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,281333
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,377022
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,323593
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,357703
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,318461
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,348044
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,342913
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,393021
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,315745
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,480560
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,393021
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,394530
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,388795
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,361024
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,486900
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,469693
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,477542
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,363137
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,575344
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,402379
leisample1000,http://lei.info/gleio/,21668,Find all LEs that never moved to another city,488711
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,423811
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,426829
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,425924
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,402681
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,362533
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,315443
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,423509
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,474523
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,587721
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,333253
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,498370
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,329026
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,325405
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,334158
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,434375
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,399360
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,362232
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,350761
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,332649
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,339893
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,393323
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,414453
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,406907
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,614284
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,401171
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,393625
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,405095
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,348044
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,415962
leisample1000,http://lei.info/gleio/,21668,Count all changes of LEs,336272
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),395135
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),358609
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),364646
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),362232
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),364345
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),393021
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),363439
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),355590
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),429245
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),360118
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),376418
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),391814
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),360119
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),358307
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),368268
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),357402
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),374306
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),395737
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),431659
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),377928
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),419283
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),364646
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),372495
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),430452
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),388795
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),371589
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),382154
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),363137
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),352874
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),365854
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,393927
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,479957
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,361023
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,366759
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,358911
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,350761
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,358911
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,337780
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,361024
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,376721
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,365552
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,468184
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,466373
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,400567
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,408114
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,476938
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,369174
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,360722
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,403284
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,371287
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,481164
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,381852
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,375815
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,348647
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,395738
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,351666
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,362231
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,338082
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,401774
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs whose legal name has (ever) changed,389097
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,386682
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,496558
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,397549
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,395435
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,395737
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,387889
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,381249
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,549384
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,386682
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,383663
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,369174
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,387587
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,395436
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,418076
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,432866
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,384568
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,361326
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,415057
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,391512
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,378230
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,387890
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,407208
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,372796
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,381852
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,729595
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,505011
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,482976
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,377022
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,423811
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Find all LEs that never moved to another city,371589
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,618208
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,377928
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,401171
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,380947
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,520103
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,600398
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,431961
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,395436
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,386984
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,379739
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,382757
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,383361
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,413849
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,395436
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,475429
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,415358
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,395134
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,532480
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,431659
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,380041
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,380947
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,515274
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,975911
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,462751
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,372193
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,414755
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,357402
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,516784
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,393323
leisample1000,http://onto.kul.pl/change/namenesting/,27124,Count all changes of LEs,387587
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),563270
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),390304
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),425018
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),406303
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),377626
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),424716
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),423509
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),425924
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),368570
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),446148
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),376720
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),432866
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),423207
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),357100
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),500784
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),365853
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),403887
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),446148
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),520708
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),498974
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),443733
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),500483
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),396644
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),333856
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),406907
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),320273
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),483578
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),465165
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),428640
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),358609
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,972893
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,478749
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,408114
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,382758
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,730500
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,367967
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,370080
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,434678
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,362533
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,427131
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,465769
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,426527
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,347742
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,380041
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,431055
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,403586
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,467580
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,485692
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,360722
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,409925
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,370985
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,342611
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,407209
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,343215
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,399964
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,405699
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,417773
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,322687
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,402983
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs whose legal name has (ever) changed,360118
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs that never moved to another city,458827
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs that never moved to another city,456110
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs that never moved to another city,397548
leisample1000,http://onto.kul.pl/change/perdurantism_individualconcept/,21452,Find all LEs that never moved to another city,418679
